ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionW,QuaternionZ,QuaternionY,QuaternionX
0,-0.593516,0.593516,-0.411232,0.411232,-3.50946,1.61267,-0.69271,0.82655,0.170532,-0.516718,-0.131199
0,-0.593516,0.593516,-0.411232,0.411232,-3.51152,1.60927,-0.686431,0.826073,0.170771,-0.517368,-0.1312
0,-0.593516,0.593516,-0.411232,0.411232,-3.51359,1.60586,-0.680152,0.825596,0.171011,-0.51802,-0.131202
0,-0.593516,0.593516,-0.411232,0.411232,-3.51565,1.60245,-0.673873,0.825118,0.171251,-0.518672,-0.131203
0,-0.593516,0.593516,-0.411232,0.411232,-3.51771,1.59905,-0.667595,0.824641,0.171491,-0.519325,-0.131205
0,-0.593516,0.593516,-0.411232,0.411232,-3.51977,1.59564,-0.661316,0.824163,0.171732,-0.519978,-0.131206
0,-0.593516,0.593516,-0.411232,0.411232,-3.52183,1.59223,-0.655037,0.823684,0.171973,-0.520633,-0.131208
0,-0.593516,0.593516,-0.411232,0.411232,-3.5239,1.58882,-0.648758,0.823206,0.172214,-0.521289,-0.131209
0,-0.593516,0.593516,-0.411232,0.411232,-3.52596,1.58542,-0.642479,0.822727,0.172455,-0.521946,-0.131211
0,-0.593516,0.593516,-0.411232,0.411232,-3.52802,1.58201,-0.636201,0.822248,0.172697,-0.522603,-0.131213
0,-0.593516,0.593516,-0.411232,0.411232,-3.53008,1.5786,-0.629922,0.821769,0.17294,-0.523262,-0.131215
0,-0.593516,0.593516,-0.411232,0.411232,-3.53215,1.5752,-0.623643,0.821289,0.173182,-0.523921,-0.131216
0,-0.593516,0.593516,-0.411232,0.411232,-3.53421,1.57179,-0.617364,0.820809,0.173425,-0.524582,-0.131218
0,-0.593516,0.593516,-0.411232,0.411232,-3.53627,1.56838,-0.611085,0.820329,0.173668,-0.525243,-0.13122
0,-0.593516,0.593516,-0.411232,0.411232,-3.53833,1.56498,-0.604807,0.819848,0.173912,-0.525906,-0.131222
0,-0.593516,0.593516,-0.411232,0.411232,-3.54039,1.56157,-0.598528,0.819368,0.174156,-0.526569,-0.131224
0,-0.593516,0.593516,-0.411232,0.411232,-3.54246,1.55816,-0.592249,0.818887,0.1744,-0.527233,-0.131226
0,-0.593516,0.593516,-0.411232,0.411232,-3.54452,1.55475,-0.58597,0.818405,0.174645,-0.527899,-0.131229
0,-0.593516,0.593516,-0.411232,0.411232,-3.54658,1.55135,-0.579691,0.817924,0.17489,-0.528565,-0.131231
0,-0.593516,0.593516,-0.411232,0.411232,-3.54864,1.54794,-0.573413,0.817442,0.175135,-0.529232,-0.131233
0,-0.593516,0.593516,-0.411232,0.411232,-3.55071,1.54453,-0.567134,0.81696,0.175381,-0.5299,-0.131235
0,-0.593516,0.593516,-0.411232,0.411232,-3.55277,1.54113,-0.560855,0.816477,0.175627,-0.530569,-0.131238
0,-0.593516,0.593516,-0.411232,0.411232,-3.55483,1.53772,-0.554576,0.815994,0.175873,-0.53124,-0.13124
0,-0.593516,0.593516,-0.411232,0.411232,-3.55689,1.53431,-0.548297,0.815511,0.17612,-0.531911,-0.131242
0,-0.593516,0.593516,-0.411232,0.411232,-3.55895,1.53091,-0.542018,0.815028,0.176367,-0.532583,-0.131245
0,-0.593516,0.593516,-0.411232,0.411232,-3.56102,1.5275,-0.53574,0.814544,0.176615,-0.533256,-0.131247
0,-0.593516,0.593516,-0.411232,0.411232,-3.56308,1.52409,-0.529461,0.814061,0.176863,-0.53393,-0.13125
0,-0.593516,0.593516,-0.411232,0.411232,-3.56514,1.52068,-0.523182,0.813576,0.177111,-0.534605,-0.131252
0,-0.593516,0.593516,-0.411232,0.411232,-3.5672,1.51728,-0.516903,0.813092,0.177359,-0.535281,-0.131255
0,-0.593516,0.593516,-0.411232,0.411232,-3.56927,1.51387,-0.510624,0.812607,0.177608,-0.535958,-0.131258
0,-0.593516,0.593516,-0.411232,0.411232,-3.57133,1.51046,-0.504346,0.812122,0.177858,-0.536636,-0.131261
0,-0.593516,0.593516,-0.411232,0.411232,-3.57339,1.50706,-0.498067,0.811637,0.178107,-0.537315,-0.131263
0,-0.593516,0.593516,-0.411232,0.411232,-3.57545,1.50365,-0.491788,0.811151,0.178357,-0.537995,-0.131266
0,-0.593516,0.593516,-0.411232,0.411232,-3.57751,1.50024,-0.485509,0.810665,0.178608,-0.538676,-0.131269
0,-0.593516,0.593516,-0.411232,0.411232,-3.57958,1.49683,-0.47923,0.810179,0.178858,-0.539358,-0.131272
0,-0.593516,0.593516,-0.411232,0.411232,-3.58164,1.49343,-0.472952,0.809693,0.179109,-0.540041,-0.131275
0,-0.593516,0.593516,-0.411232,0.411232,-3.5837,1.49002,-0.466673,0.809206,0.179361,-0.540725,-0.131278
0,-0.593516,0.593516,-0.411232,0.411232,-3.58576,1.48661,-0.460394,0.808719,0.179613,-0.541411,-0.131281
0,-0.593516,0.593516,-0.411232,0.411232,-3.58782,1.48321,-0.454115,0.808231,0.179865,-0.542097,-0.131285
0,-0.593516,0.593516,-0.411232,0.411232,-3.58989,1.4798,-0.447836,0.807744,0.180118,-0.542784,-0.131288
0,-0.593516,0.593516,-0.411232,0.411232,-3.59195,1.47639,-0.441558,0.807256,0.18037,-0.543472,-0.131291
0,-0.593516,0.593516,-0.411232,0.411232,-3.59401,1.47299,-0.435279,0.806767,0.180624,-0.544161,-0.131294
0,-0.593516,0.593516,-0.411232,0.411232,-3.59607,1.46958,-0.429,0.806279,0.180877,-0.544852,-0.131298
0,-0.593516,0.593516,-0.411232,0.411232,-3.59814,1.46617,-0.422721,0.80579,0.181131,-0.545543,-0.131301
0,-0.593516,0.593516,-0.411232,0.411232,-3.6002,1.46276,-0.416442,0.805301,0.181386,-0.546235,-0.131305
0,-0.593516,0.593516,-0.411232,0.411232,-3.60226,1.45936,-0.410164,0.804811,0.181641,-0.546929,-0.131308
0,-0.593516,0.593516,-0.411232,0.411232,-3.60432,1.45595,-0.403885,0.804322,0.181896,-0.547623,-0.131312
0,-0.593516,0.593516,-0.411232,0.411232,-3.60638,1.45254,-0.397606,0.803831,0.182151,-0.548319,-0.131315
0,-0.593516,0.593516,-0.411232,0.411232,-3.60845,1.44914,-0.391327,0.803341,0.182407,-0.549015,-0.131319
0,-0.593516,0.593516,-0.411232,0.411232,-3.61051,1.44573,-0.385048,0.80285,0.182664,-0.549713,-0.131323
0,-0.593516,0.593516,-0.411232,0.411232,-3.61257,1.44232,-0.37877,0.80236,0.18292,-0.550411,-0.131327
0,-0.593516,0.593516,-0.411232,0.411232,-3.61463,1.43892,-0.372491,0.801868,0.183178,-0.551111,-0.13133
0,-0.593516,0.593516,-0.411232,0.411232,-3.6167,1.43551,-0.366212,0.801377,0.183435,-0.551812,-0.131334
0,-0.593516,0.593516,-0.411232,0.411232,-3.61876,1.4321,-0.359933,0.800885,0.183693,-0.552514,-0.131338
0,-0.593516,0.593516,-0.411232,0.411232,-3.62082,1.42869,-0.353654,0.800393,0.183951,-0.553217,-0.131342
0,-0.593516,0.593516,-0.411232,0.411232,-3.62288,1.42529,-0.347375,0.7999,0.18421,-0.553921,-0.131346
0,-0.593516,0.593516,-0.411232,0.411232,-3.62494,1.42188,-0.341097,0.799407,0.184469,-0.554626,-0.131351
0,-0.593516,0.593516,-0.411232,0.411232,-3.62701,1.41847,-0.334818,0.798914,0.184728,-0.555332,-0.131355
0,-0.593516,0.593516,-0.411232,0.411232,-3.62907,1.41507,-0.328539,0.798421,0.184988,-0.556039,-0.131359
0,-0.593516,0.593516,-0.411232,0.411232,-3.63113,1.41166,-0.32226,0.797927,0.185248,-0.556747,-0.131363
0,-0.593516,0.593516,-0.411232,0.411232,-3.63319,1.40825,-0.315981,0.797433,0.185509,-0.557457,-0.131368
0,-0.593516,0.593516,-0.411232,0.411232,-3.63526,1.40484,-0.309703,0.796939,0.18577,-0.558167,-0.131372
0,-0.593516,0.593516,-0.411232,0.411232,-3.63732,1.40144,-0.303424,0.796444,0.186031,-0.558879,-0.131377
0,-0.593516,0.593516,-0.411232,0.411232,-3.63938,1.39803,-0.297145,0.79595,0.186293,-0.559592,-0.131381
0,-0.593516,0.593516,-0.411232,0.411232,-3.64144,1.39462,-0.290866,0.795454,0.186555,-0.560305,-0.131386
0,-0.593516,0.593516,-0.411232,0.411232,-3.6435,1.39122,-0.284587,0.794959,0.186818,-0.56102,-0.13139
0,-0.593516,0.593516,-0.411232,0.411232,-3.64557,1.38781,-0.278309,0.794463,0.187081,-0.561736,-0.131395
0,-0.593516,0.593516,-0.411232,0.411232,-3.64763,1.3844,-0.27203,0.793967,0.187344,-0.562453,-0.1314
0,-0.593516,0.593516,-0.411232,0.411232,-3.64969,1.381,-0.265751,0.793471,0.187608,-0.563172,-0.131404
0,-0.593516,0.593516,-0.411232,0.411232,-3.65175,1.37759,-0.259472,0.792974,0.187872,-0.563891,-0.131409
0,-0.593516,0.593516,-0.411232,0.411232,-3.65382,1.37418,-0.253193,0.792477,0.188137,-0.564612,-0.131414
0,-0.593516,0.593516,-0.411232,0.411232,-3.65588,1.37077,-0.246915,0.791979,0.188401,-0.565333,-0.131419
0,-0.593516,0.593516,-0.411232,0.411232,-3.65794,1.36737,-0.240636,0.791482,0.188667,-0.566056,-0.131424
0,-0.593516,0.593516,-0.411232,0.411232,-3.66,1.36396,-0.234357,0.790984,0.188933,-0.56678,-0.131429
0,-0.593516,0.593516,-0.411232,0.411232,-3.66206,1.36055,-0.228078,0.790485,0.189199,-0.567505,-0.131435
0,-0.593516,0.593516,-0.411232,0.411232,-3.66206,1.36055,-0.228078,0.790485,0.189199,-0.567505,-0.131435
0,-0.593516,0.593516,-0.411232,0.411232,-3.66278,1.35772,-0.222294,0.790028,0.189402,-0.568004,-0.131329
0,-0.593516,0.593516,-0.411232,0.411232,-3.66349,1.35489,-0.216511,0.789571,0.189606,-0.568503,-0.131223
0,-0.593516,0.593516,-0.411232,0.411232,-3.66421,1.35205,-0.210727,0.789113,0.18981,-0.569003,-0.131118
0,-0.593516,0.593516,-0.411232,0.411232,-3.66492,1.34922,-0.204943,0.788655,0.190014,-0.569504,-0.131012
0,-0.593516,0.593516,-0.411232,0.411232,-3.66563,1.34638,-0.199159,0.788197,0.190218,-0.570006,-0.130906
0,-0.593516,0.593516,-0.411232,0.411232,-3.66635,1.34355,-0.193376,0.787738,0.190423,-0.570509,-0.1308
0,-0.593516,0.593516,-0.411232,0.411232,-3.66706,1.34071,-0.187592,0.787279,0.190628,-0.571012,-0.130694
0,-0.593516,0.593516,-0.411232,0.411232,-3.66777,1.33788,-0.181808,0.78682,0.190834,-0.571516,-0.130588
0,-0.593516,0.593516,-0.411232,0.411232,-3.66849,1.33505,-0.176024,0.786361,0.19104,-0.572021,-0.130482
0,-0.593516,0.593516,-0.411232,0.411232,-3.6692,1.33221,-0.170241,0.785901,0.191246,-0.572527,-0.130376
0,-0.593516,0.593516,-0.411232,0.411232,-3.66992,1.32938,-0.164457,0.785441,0.191452,-0.573033,-0.13027
0,-0.593516,0.593516,-0.411232,0.411232,-3.67063,1.32654,-0.158673,0.784981,0.191659,-0.573541,-0.130163
0,-0.593516,0.593516,-0.411232,0.411232,-3.67134,1.32371,-0.15289,0.784521,0.191865,-0.574049,-0.130057
0,-0.593516,0.593516,-0.411232,0.411232,-3.67206,1.32087,-0.147106,0.78406,0.192073,-0.574558,-0.12995
0,-0.593516,0.593516,-0.411232,0.411232,-3.67277,1.31804,-0.141322,0.783599,0.19228,-0.575067,-0.129844
0,-0.593516,0.593516,-0.411232,0.411232,-3.67349,1.31521,-0.135538,0.783138,0.192488,-0.575578,-0.129737
0,-0.593516,0.593516,-0.411232,0.411232,-3.6742,1.31237,-0.129755,0.782676,0.192696,-0.576089,-0.12963
0,-0.593516,0.593516,-0.411232,0.411232,-3.67491,1.30954,-0.123971,0.782215,0.192905,-0.576601,-0.129524
0,-0.593516,0.593516,-0.411232,0.411232,-3.67563,1.3067,-0.118187,0.781753,0.193114,-0.577114,-0.129417
0,-0.593516,0.593516,-0.411232,0.411232,-3.67634,1.30387,-0.112403,0.78129,0.193323,-0.577628,-0.12931
0,-0.593516,0.593516,-0.411232,0.411232,-3.67706,1.30103,-0.10662,0.780828,0.193532,-0.578142,-0.129202
0,-0.593516,0.593516,-0.411232,0.411232,-3.67777,1.2982,-0.100836,0.780365,0.193742,-0.578658,-0.129095
0,-0.593516,0.593516,-0.411232,0.411232,-3.67848,1.29537,-0.0950521,0.779902,0.193952,-0.579174,-0.128988
0,-0.593516,0.593516,-0.411232,0.411232,-3.6792,1.29253,-0.0892684,0.779438,0.194163,-0.579691,-0.128881
0,-0.593516,0.593516,-0.411232,0.411232,-3.67991,1.2897,-0.0834846,0.778974,0.194373,-0.580208,-0.128773
0,-0.593516,0.593516,-0.411232,0.411232,-3.68062,1.28686,-0.0777009,0.778511,0.194584,-0.580727,-0.128666
0,-0.593516,0.593516,-0.411232,0.411232,-3.68134,1.28403,-0.0719172,0.778046,0.194796,-0.581246,-0.128558
0,-0.593516,0.593516,-0.411232,0.411232,-3.68205,1.28119,-0.0661334,0.777582,0.195007,-0.581767,-0.128451
0,-0.593516,0.593516,-0.411232,0.411232,-3.68277,1.27836,-0.0603497,0.777117,0.195219,-0.582288,-0.128343
0,-0.593516,0.593516,-0.411232,0.411232,-3.68348,1.27553,-0.0545659,0.776652,0.195432,-0.58281,-0.128235
0,-0.593516,0.593516,-0.411232,0.411232,-3.68419,1.27269,-0.0487822,0.776187,0.195644,-0.583332,-0.128127
0,-0.593516,0.593516,-0.411232,0.411232,-3.68491,1.26986,-0.0429985,0.775721,0.195857,-0.583856,-0.128019
0,-0.593516,0.593516,-0.411232,0.411232,-3.68562,1.26702,-0.0372147,0.775255,0.196071,-0.58438,-0.127911
0,-0.593516,0.593516,-0.411232,0.411232,-3.68634,1.26419,-0.031431,0.774789,0.196284,-0.584906,-0.127803
0,-0.593516,0.593516,-0.411232,0.411232,-3.68705,1.26135,-0.0256472,0.774322,0.196498,-0.585432,-0.127695
0,-0.593516,0.593516,-0.411232,0.411232,-3.68776,1.25852,-0.0198635,0.773856,0.196713,-0.585959,-0.127586
0,-0.593516,0.593516,-0.411232,0.411232,-3.68848,1.25569,-0.0140798,0.773388,0.196927,-0.586487,-0.127478
0,-0.593516,0.593516,-0.411232,0.411232,-3.68919,1.25285,-0.00829601,0.772921,0.197142,-0.587015,-0.127369
0,-0.593516,0.593516,-0.411232,0.411232,-3.6899,1.25002,-0.00251227,0.772454,0.197357,-0.587545,-0.127261
0,-0.593516,0.593516,-0.411232,0.411232,-3.69062,1.24718,0.00327147,0.771986,0.197573,-0.588075,-0.127152
0,-0.593516,0.593516,-0.411232,0.411232,-3.69133,1.24435,0.00905521,0.771517,0.197789,-0.588606,-0.127043
0,-0.593516,0.593516,-0.411232,0.411232,-3.69205,1.24151,0.014839,0.771049,0.198005,-0.589138,-0.126934
0,-0.593516,0.593516,-0.411232,0.411232,-3.69276,1.23868,0.0206227,0.77058,0.198222,-0.589671,-0.126826
0,-0.593516,0.593516,-0.411232,0.411232,-3.69347,1.23585,0.0264064,0.770111,0.198439,-0.590205,-0.126717
0,-0.593516,0.593516,-0.411232,0.411232,-3.69419,1.23301,0.0321902,0.769642,0.198656,-0.59074,-0.126607
0,-0.593516,0.593516,-0.411232,0.411232,-3.6949,1.23018,0.0379739,0.769172,0.198874,-0.591276,-0.126498
0,-0.593516,0.593516,-0.411232,0.411232,-3.69562,1.22734,0.0437577,0.768702,0.199092,-0.591812,-0.126389
0,-0.593516,0.593516,-0.411232,0.411232,-3.69633,1.22451,0.0495414,0.768232,0.19931,-0.592349,-0.12628
0,-0.593516,0.593516,-0.411232,0.411232,-3.69704,1.22168,0.0553251,0.767762,0.199529,-0.592888,-0.12617
0,-0.593516,0.593516,-0.411232,0.411232,-3.69776,1.21884,0.0611089,0.767291,0.199748,-0.593427,-0.126061
0,-0.593516,0.593516,-0.411232,0.411232,-3.69847,1.21601,0.0668926,0.76682,0.199967,-0.593967,-0.125951
0,-0.593516,0.593516,-0.411232,0.411232,-3.69919,1.21317,0.0726764,0.766349,0.200187,-0.594507,-0.125841
0,-0.593516,0.593516,-0.411232,0.411232,-3.6999,1.21034,0.0784601,0.765877,0.200407,-0.595049,-0.125732
0,-0.593516,0.593516,-0.411232,0.411232,-3.70061,1.2075,0.0842438,0.765405,0.200627,-0.595592,-0.125622
0,-0.593516,0.593516,-0.411232,0.411232,-3.70133,1.20467,0.0900276,0.764933,0.200848,-0.596135,-0.125512
0,-0.593516,0.593516,-0.411232,0.411232,-3.70204,1.20184,0.0958113,0.76446,0.201069,-0.59668,-0.125402
0,-0.593516,0.593516,-0.411232,0.411232,-3.70275,1.199,0.101595,0.763988,0.201291,-0.597225,-0.125291
0,-0.593516,0.593516,-0.411232,0.411232,-3.70347,1.19617,0.107379,0.763515,0.201512,-0.597771,-0.125181
0,-0.593516,0.593516,-0.411232,0.411232,-3.70418,1.19333,0.113163,0.763041,0.201734,-0.598319,-0.125071
0,-0.593516,0.593516,-0.411232,0.411232,-3.7049,1.1905,0.118946,0.762568,0.201957,-0.598867,-0.124961
0,-0.593516,0.593516,-0.411232,0.411232,-3.70561,1.18766,0.12473,0.762094,0.20218,-0.599416,-0.12485
0,-0.593516,0.593516,-0.411232,0.411232,-3.70632,1.18483,0.130514,0.761619,0.202403,-0.599966,-0.124739
0,-0.593516,0.593516,-0.411232,0.411232,-3.70704,1.182,0.136298,0.761145,0.202627,-0.600516,-0.124629
0,-0.593516,0.593516,-0.411232,0.411232,-3.70775,1.17916,0.142081,0.76067,0.202851,-0.601068,-0.124518
0,-0.593516,0.593516,-0.411232,0.411232,-3.70847,1.17633,0.147865,0.760195,0.203075,-0.601621,-0.124407
0,-0.593516,0.593516,-0.411232,0.411232,-3.70918,1.17349,0.153649,0.759719,0.203299,-0.602174,-0.124296
0,-0.593516,0.593516,-0.411232,0.411232,-3.70989,1.17066,0.159432,0.759244,0.203524,-0.602729,-0.124185
0,-0.593516,0.593516,-0.411232,0.411232,-3.71061,1.16782,0.165216,0.758768,0.20375,-0.603284,-0.124074
0,-0.593516,0.593516,-0.411232,0.411232,-3.71132,1.16499,0.171,0.758291,0.203976,-0.603841,-0.123963
0,-0.593516,0.593516,-0.411232,0.411232,-3.71204,1.16216,0.176784,0.757815,0.204202,-0.604398,-0.123851
0,-0.593516,0.593516,-0.411232,0.411232,-3.71275,1.15932,0.182567,0.757338,0.204428,-0.604956,-0.12374
0,-0.593516,0.593516,-0.411232,0.411232,-3.71346,1.15649,0.188351,0.75686,0.204655,-0.605515,-0.123629
0,-0.593516,0.593516,-0.411232,0.411232,-3.71418,1.15365,0.194135,0.756383,0.204882,-0.606076,-0.123517
0,-0.593516,0.593516,-0.411232,0.411232,-3.71489,1.15082,0.199919,0.755905,0.20511,-0.606637,-0.123405
0,-0.593516,0.593516,-0.411232,0.411232,-3.7156,1.14798,0.205702,0.755427,0.205338,-0.607199,-0.123294
0,-0.593516,0.593516,-0.411232,0.411232,-3.71632,1.14515,0.211486,0.754948,0.205566,-0.607762,-0.123182
0,-0.593516,0.593516,-0.411232,0.411232,-3.71703,1.14232,0.21727,0.75447,0.205795,-0.608326,-0.12307
0,-0.593516,0.593516,-0.411232,0.411232,-3.71775,1.13948,0.223054,0.753991,0.206024,-0.608891,-0.122958
0,-0.593516,0.593516,-0.411232,0.411232,-3.71846,1.13665,0.228837,0.753511,0.206253,-0.609457,-0.122846
0,-0.593516,0.593516,-0.411232,0.411232,-3.71917,1.13381,0.234621,0.753032,0.206483,-0.610023,-0.122733
0,-0.593516,0.593516,-0.411232,0.411232,-3.71989,1.13098,0.240405,0.752552,0.206713,-0.610591,-0.122621
0,-0.593516,0.593516,-0.411232,0.411232,-3.7206,1.12814,0.246189,0.752071,0.206944,-0.61116,-0.122509
0,-0.593516,0.593516,-0.411232,0.411232,-3.72132,1.12531,0.251972,0.751591,0.207175,-0.61173,-0.122396
0,-0.593516,0.593516,-0.411232,0.411232,-3.72203,1.12248,0.257756,0.75111,0.207406,-0.612301,-0.122283
0,-0.593516,0.593516,-0.411232,0.411232,-3.72274,1.11964,0.26354,0.750629,0.207638,-0.612872,-0.122171
0,-0.593516,0.593516,-0.411232,0.411232,-3.72346,1.11681,0.269324,0.750147,0.20787,-0.613445,-0.122058
0,-0.593516,0.593516,-0.411232,0.411232,-3.72417,1.11397,0.275107,0.749665,0.208102,-0.614019,-0.121945
0,-0.593516,0.593516,-0.411232,0.411232,-3.72488,1.11114,0.280891,0.749183,0.208335,-0.614593,-0.121832
0,-0.593516,0.593516,-0.411232,0.411232,-3.7256,1.10831,0.286675,0.748701,0.208568,-0.615169,-0.121719
0,-0.593516,0.593516,-0.411232,0.411232,-3.72631,1.10547,0.292459,0.748218,0.208802,-0.615746,-0.121606
0,-0.593516,0.593516,-0.411232,0.411232,-3.72703,1.10264,0.298242,0.747735,0.209036,-0.616324,-0.121493
0,-0.593516,0.593516,-0.411232,0.411232,-3.72774,1.0998,0.304026,0.747252,0.20927,-0.616902,-0.121379
0,-0.593516,0.593516,-0.411232,0.411232,-3.72845,1.09697,0.30981,0.746768,0.209505,-0.617482,-0.121266
0,-0.593516,0.593516,-0.411232,0.411232,-3.72917,1.09413,0.315593,0.746284,0.20974,-0.618063,-0.121152
0,-0.593516,0.593516,-0.411232,0.411232,-3.72988,1.0913,0.321377,0.7458,0.209976,-0.618645,-0.121039
0,-0.593516,0.593516,-0.411232,0.411232,-3.7306,1.08847,0.327161,0.745315,0.210212,-0.619227,-0.120925
0,-0.593516,0.593516,-0.411232,0.411232,-3.73131,1.08563,0.332945,0.74483,0.210448,-0.619811,-0.120811
0,-0.593516,0.593516,-0.411232,0.411232,-3.73202,1.0828,0.338728,0.744345,0.210685,-0.620396,-0.120697
0,-0.593516,0.593516,-0.411232,0.411232,-3.73274,1.07996,0.344512,0.743859,0.210922,-0.620982,-0.120583
0,-0.593516,0.593516,-0.411232,0.411232,-3.73345,1.07713,0.350296,0.743373,0.21116,-0.621569,-0.120469
0,-0.593516,0.593516,-0.411232,0.411232,-3.73417,1.07429,0.35608,0.742887,0.211398,-0.622157,-0.120355
0,-0.593516,0.593516,-0.411232,0.411232,-3.73488,1.07146,0.361863,0.742401,0.211636,-0.622745,-0.12024
0,-0.593516,0.593516,-0.411232,0.411232,-3.73559,1.06863,0.367647,0.741914,0.211875,-0.623335,-0.120126
0,-0.593516,0.593516,-0.411232,0.411232,-3.73631,1.06579,0.373431,0.741427,0.212114,-0.623926,-0.120011
0,-0.593516,0.593516,-0.411232,0.411232,-3.73702,1.06296,0.379215,0.740939,0.212353,-0.624518,-0.119897
0,-0.593516,0.593516,-0.411232,0.411232,-3.73773,1.06012,0.384998,0.740451,0.212593,-0.625112,-0.119782
0,-0.593516,0.593516,-0.411232,0.411232,-3.73845,1.05729,0.390782,0.739963,0.212834,-0.625706,-0.119667
0,-0.593516,0.593516,-0.411232,0.411232,-3.73916,1.05445,0.396566,0.739475,0.213075,-0.626301,-0.119552
0,-0.593516,0.593516,-0.411232,0.411232,-3.73988,1.05162,0.40235,0.738986,0.213316,-0.626897,-0.119437
0,-0.593516,0.593516,-0.411232,0.411232,-3.74059,1.04879,0.408133,0.738497,0.213558,-0.627495,-0.119322
0,-0.593516,0.593516,-0.411232,0.411232,-3.7413,1.04595,0.413917,0.738008,0.2138,-0.628093,-0.119207
0,-0.593516,0.593516,-0.411232,0.411232,-3.74202,1.04312,0.419701,0.737518,0.214042,-0.628693,-0.119091
0,-0.593516,0.593516,-0.411232,0.411232,-3.74273,1.04028,0.425485,0.737028,0.214285,-0.629293,-0.118976
0,-0.593516,0.593516,-0.411232,0.411232,-3.74345,1.03745,0.431268,0.736537,0.214528,-0.629895,-0.118861
0,-0.593516,0.593516,-0.411232,0.411232,-3.74416,1.03461,0.437052,0.736047,0.214772,-0.630498,-0.118745
0,-0.593516,0.593516,-0.411232,0.411232,-3.74487,1.03178,0.442836,0.735556,0.215016,-0.631101,-0.118629
0,-0.593516,0.593516,-0.411232,0.411232,-3.74559,1.02895,0.44862,0.735064,0.215261,-0.631706,-0.118513
0,-0.593516,0.593516,-0.411232,0.411232,-3.7463,1.02611,0.454403,0.734573,0.215506,-0.632312,-0.118397
0,-0.593516,0.593516,-0.411232,0.411232,-3.74701,1.02328,0.460187,0.73408,0.215751,-0.632919,-0.118281
0,-0.593516,0.593516,-0.411232,0.411232,-3.74701,1.02328,0.460187,0.73408,0.215751,-0.632919,-0.118281
0,-0.593516,0.593516,-0.411232,0.411232,-3.74691,1.02019,0.465648,0.733586,0.215868,-0.633372,-0.118208
0,-0.593516,0.593516,-0.411232,0.411232,-3.74681,1.0171,0.471109,0.733092,0.215986,-0.633826,-0.118134
0,-0.593516,0.593516,-0.411232,0.411232,-3.7467,1.01401,0.476571,0.732597,0.216104,-0.634281,-0.11806
0,-0.593516,0.593516,-0.411232,0.411232,-3.7466,1.01092,0.482032,0.732102,0.216222,-0.634737,-0.117986
0,-0.593516,0.593516,-0.411232,0.411232,-3.74649,1.00782,0.487493,0.731607,0.21634,-0.635193,-0.117912
0,-0.593516,0.593516,-0.411232,0.411232,-3.74639,1.00473,0.492954,0.731111,0.216459,-0.635651,-0.117838
0,-0.593516,0.593516,-0.411232,0.411232,-3.74629,1.00164,0.498415,0.730615,0.216578,-0.636109,-0.117764
0,-0.593516,0.593516,-0.411232,0.411232,-3.74618,0.998553,0.503876,0.730119,0.216697,-0.636569,-0.11769
0,-0.593516,0.593516,-0.411232,0.411232,-3.74608,0.995462,0.509338,0.729622,0.216816,-0.637029,-0.117616
0,-0.593516,0.593516,-0.411232,0.411232,-3.74597,0.992372,0.514799,0.729125,0.216936,-0.63749,-0.117542
0,-0.593516,0.593516,-0.411232,0.411232,-3.74587,0.989281,0.52026,0.728628,0.217056,-0.637952,-0.117467
0,-0.593516,0.593516,-0.411232,0.411232,-3.74576,0.986191,0.525721,0.72813,0.217176,-0.638415,-0.117393
0,-0.593516,0.593516,-0.411232,0.411232,-3.74566,0.9831,0.531182,0.727632,0.217297,-0.638879,-0.117319
0,-0.593516,0.593516,-0.411232,0.411232,-3.74556,0.98001,0.536644,0.727133,0.217417,-0.639344,-0.117245
0,-0.593516,0.593516,-0.411232,0.411232,-3.74545,0.976919,0.542105,0.726635,0.217538,-0.63981,-0.11717
0,-0.593516,0.593516,-0.411232,0.411232,-3.74535,0.973829,0.547566,0.726136,0.21766,-0.640277,-0.117096
0,-0.593516,0.593516,-0.411232,0.411232,-3.74524,0.970738,0.553027,0.725636,0.217781,-0.640745,-0.117021
0,-0.593516,0.593516,-0.411232,0.411232,-3.74514,0.967647,0.558488,0.725136,0.217903,-0.641213,-0.116947
0,-0.593516,0.593516,-0.411232,0.411232,-3.74504,0.964557,0.563949,0.724636,0.218025,-0.641683,-0.116872
0,-0.593516,0.593516,-0.411232,0.411232,-3.74493,0.961466,0.569411,0.724136,0.218147,-0.642154,-0.116797
0,-0.593516,0.593516,-0.411232,0.411232,-3.74483,0.958376,0.574872,0.723635,0.21827,-0.642625,-0.116723
0,-0.593516,0.593516,-0.411232,0.411232,-3.74472,0.955285,0.580333,0.723134,0.218393,-0.643098,-0.116648
0,-0.593516,0.593516,-0.411232,0.411232,-3.74462,0.952195,0.585794,0.722632,0.218516,-0.643571,-0.116573
0,-0.593516,0.593516,-0.411232,0.411232,-3.74452,0.949104,0.591255,0.72213,0.21864,-0.644046,-0.116498
0,-0.593516,0.593516,-0.411232,0.411232,-3.74441,0.946013,0.596717,0.721628,0.218763,-0.644521,-0.116423
0,-0.593516,0.593516,-0.411232,0.411232,-3.74431,0.942923,0.602178,0.721126,0.218887,-0.644998,-0.116349
